f1_mean,f1_std,f1_min,f1_max,f2_mean,f2_std,f2_min,f2_max,f3_mean,f3_std,f3_min,f3_max,f4_mean,f4_std,f4_min,f4_max,f5_mean,f5_std,f5_min,f5_max,pitch3_mean,pitch3_std,pitch3_min,pitch3_max,activity
1.0335167065601457e-15,9.46352111030924,-17.097386363636364,5.70261363636364,-1.5502750598402185e-15,6.753694179655608,-12.201136363636364,3.8988636363636378,-3.100550119680437e-15,9.40224564348836,-16.986363636363638,5.613636363636367,-1.5502750598402185e-15,9.351994307133703,-16.895454545454545,5.5045454545454575,1.0335167065601457e-15,9.797377872241514,-17.699318181818185,5.800681818181822,-3.2297397080004555e-16,1.5280008357042625,-0.8991016493293764,2.760379788171191,015
0.0,10.674694480865202,-13.472613636363635,8.727386363636365,-5.167583532800728e-16,11.120554769349377,-13.996590909090909,13.603409090909093,2.0670334131202913e-15,11.600993385079624,-14.604545454545455,13.595454545454547,2.0670334131202913e-15,13.049623573621698,-16.40863636363636,16.59136363636364,0.0,12.130134286131659,-15.301136363636362,12.998863636363643,-1.0335167065601457e-15,41.45956261036582,-139.21097015446128,109.80966563868259,006
5.167583532800729e-15,2.330468816449203,-36.66193181818181,0.9380681818181813,1.8571003321002618e-15,0.8304037822843969,-11.292613636363637,1.8073863636363576,1.340341978820189e-15,1.230875388747361,-12.669431818181817,4.730568181818182,1.3726393759001935e-15,0.8097455217025641,-11.085909090909091,0.4140909090909126,5.102988738640719e-15,2.0401716626850654,-17.156363636363633,6.843636363636371,7.751375299201093e-16,13.548137272328232,-27.219995591759496,35.50914269254844,012
7.751375299201093e-16,6.429577026819232,-18.472727272727273,3.527272727272724,-1.808654236480255e-15,6.820915266466373,-19.676136363636363,2.8238636363636402,1.5502750598402185e-15,9.069687204165584,-26.098863636363635,4.80113636363637,-1.0335167065601457e-15,6.709623115747404,-19.31590909090909,3.0840909090909108,2.0670334131202913e-15,6.86134570445427,-19.788181818181815,2.8118181818181895,-1.5502750598402185e-15,47.83543570698379,-78.07000772268091,66.68949809050699,007
-2.0670334131202913e-15,11.678808901729655,-14.663977272727275,10.636022727272723,6.201100239360874e-15,20.08288400886776,-25.2125,17.987499999999997,-2.0670334131202913e-15,16.24550109329382,-20.398977272727272,13.901022727272725,-4.134066826240583e-15,24.62931391818656,-30.90568181818182,25.59431818181819,1.0335167065601457e-15,15.780602459916855,-19.792045454545455,14.507954545454542,-4.134066826240583e-15,55.19658745361396,-67.6496731342669,72.9427106349345,012
-1.0335167065601457e-15,9.113611355100577,-17.3375,5.762500000000006,-1.0335167065601457e-15,8.110544865576474,-15.427272727272728,6.572727272727269,0.0,9.136158523251634,-17.37272727272727,5.627272727272732,2.5837917664003644e-15,9.740254877704414,-18.51590909090909,6.484090909090909,-1.0335167065601457e-15,10.135973595609277,-19.231704545454548,7.368295454545457,-6.201100239360874e-15,71.22493277368535,-106.81650416685241,109.1387372692914,007
-1.921695126260271e-15,0.9675576239593262,-14.466250000000002,0.4337499999999963,-1.2918958832001822e-15,1.6313553249617292,-20.931590909090914,2.668409090909087,-3.5769367266105044e-15,1.2237144544850733,-18.659545454545455,0.9404545454545357,-8.558810226201207e-15,3.1910091585416493,-51.23806818181818,0.4619318181818244,-8.784892005761238e-15,3.6671096213784793,-29.825454545454555,8.074545454545458,1.4856802656802094e-15,3.274658167279749,-6.412541689838964,7.48684146223968,015
-2.5837917664003644e-15,12.770970825121937,-61.13704545454546,5.762954545454548,4.650825179520656e-15,22.224521209133094,-107.00454545454546,4.99545454545455,3.875687649600546e-15,6.647526880235267,-26.862613636363633,6.137386363636367,-5.167583532800728e-16,7.408766925954672,-30.05602272727273,6.843977272727269,1.4210854715202005e-15,10.521665936560547,-38.71068181818182,11.289318181818182,3.8756876496005463e-16,29.165665554129774,-54.55700609358318,41.201430206631315,011
3.100550119680437e-15,6.762376844443109,-21.726931818181818,6.273068181818186,-1.0335167065601457e-15,17.252692687191697,-42.28636363636364,19.613636363636374,2.0670334131202913e-15,13.044487640363142,-33.12613636363636,14.673863636363649,5.167583532800728e-16,19.27690415581933,-50.52159090909091,19.378409090909095,0.0,10.903463889672329,-30.354545454545455,15.645454545454545,1.0335167065601457e-15,100.52386598004361,-175.85310563463767,166.85300515593747,003
-2.325412589760328e-15,9.441171307143327,-18.678409090909092,9.521590909090914,1.5502750598402185e-15,9.445287575630699,-17.8375,10.562500000000007,5.167583532800728e-16,12.09315912452382,-22.84034090909091,12.159659090909091,0.0,13.651236309446226,-25.026704545454546,13.673295454545457,3.61730847296051e-15,10.104266031362263,-19.84238636363636,10.557613636363637,0.0,52.64090019092892,-71.38945851328553,130.3678887595167,010
